article_id,date,title,url,domain,tags,is_commentary,entities,relevance,event_id,burst_start_date,classification_status,summary
423.0,2025-12-08 14:49:33,AvacusがJPYC連携の新決済「Avacus Pay」を正式発表 QR決済型UXでWeb3利用を日常へ拡張する新モデル - PlusWeb3,https://plus-web3.com/media/latestnews_1000_6726/,plus-web3.com,取扱い・対応、活用事例、解説・論説,1.0,Avacus Pay、SOWAKA PTE.LTD.、資金移動業,95.0,EVT-20251204-01,2025-12-04,done,"SOWAKA PTE.LTD.は2025年12月4日、JPYC株式会社の円建てステーブルコインJPYCに対応した新決済「Avacus Pay」を発表した。QR決済型で手数料0％、ガスレス処理により既存の店舗オペレーションを損なわずにWeb3決済を実現し、2026年第1四半期からパイロット導入を開始し初年度1,000店舗導入を目指している。"
424.0,2025-12-08 17:00:00,アライドアーキテクツがJPYC社とステーブルコインを活用した次世代マーケティングで連携を開始 - アライドアーキテクツ株式会社,https://www.aainc.co.jp/news-release/2025/02657/,aainc.co.jp,提携・連携、活用事例,0.0,アライドアーキテクツ、JPYC株式会社、岡部典孝,85.0,EVT-20251208-01,2025-12-08,done,アライドアーキテクツ株式会社とJPYC株式会社は、円建ステーブルコイン「JPYC」を活用した次世代マーケティングで連携を開始し、12月19日（金）に企業のマーケティング担当者向けの共催オンラインセミナーを開催する。ステーブルコインの基礎から活用可能性まで、両社の知見を組み合わせて、従来のポイント・クーポン施策では困難だった「少額×大量×瞬時」の配布や新しい顧客体験の創出といった可能性を提案する。
425.0,2025-12-08 18:23:47,【企業リーダー向け10名特別枠】CoinDesk JAPAN / N.Avenue Club「Year End Party 2025」 - NADA NEWS,https://www.nadanews.com/327302/,nadanews.com,提携・連携,0.0,CoinDesk JAPAN、N.Avenue Club、岡部典孝,45.0,,,done,CoinDesk JAPANとN.Avenue clubは12月16日に「Year End Party 2025」を開催し、企業リーダー向けの特別招待枠10名を公募する。川崎ひでと氏、宮田裕章氏、岡部典孝氏らが登壇し、ステーブルコインを活用した日本の「IP・食・観光」の輸出戦略について議論する予定である。
429.0,2025-12-09 02:00:00,アライドアキが一時１９％高、ＪＰＹＣとステーブルコインを活用した次世代マーケティングで連携 - みんかぶ,https://minkabu.jp/news/4395877,minkabu.jp,提携・連携、活用事例,0.0,アライドアーキテクツ、JPYC,85.0,EVT-20251208-01,2025-12-08,done,アライドアーキテクツがJPYC（東京都千代田区）と、円建ステーブルコイン「JPYC」を活用した次世代マーケティングで連携を開始し、株価が一時19％高の308円まで上昇した。両社の連携により、従来のポイント・クーポン施策では困難だった「少額×大量×�时時」の配布やデジタルウォレットを通じた新しい顧客体験の創出が可能になると判断されている。
428.0,2025-12-09 02:00:00,JPYC株式会社、アライドアーキテクツと提携｜新しい顧客体験の実現へ - crypto-times.jp,https://crypto-times.jp/news-jpc-co-ltd-partners-with-allied-architects/,crypto-times.jp,提携・連携、活用事例,0.0,アライドアーキテクツ、岡部典孝,85.0,EVT-20251208-01,2025-12-08,done,JPYC株式会社は12月8日にアライドアーキテクツと連携を開始し、円建ステーブルコイン「JPYC」の特性とアライドアーキテクツのSaaS・AI技術・マーケティング支援を組み合わせることで、デジタルウォレットを通じた即時配布や全員還元など新しい顧客体験の実現を目指します。取り組みの第一弾として12月19日に共催オンラインセミナーが開催される予定です。
426.0,2025-12-09 02:00:00,アライドアーキテクツがJPYC社とステーブルコインを活用した次世代マーケティングで連携を開始 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000345.000058547.html,prtimes.jp,提携・連携、活用事例,0.0,アライドアーキテクツ株式会社、JPYC株式会社,85.0,EVT-20251208-01,2025-12-08,done,アライドアーキテクツ株式会社とJPYC株式会社は、日本円ステーブルコイン「JPYC」を活用した次世代マーケティングの連携を開始し、12月19日（金）に企業のマーケティング担当者向けの共催セミナー「ステーブルコイン×マーケティングの未来」を開催する。両社は、ステーブルコインの少額・瞬時・低コストでの配布機能とマーケティング支援の知見を組み合わせることで、従来のポイント・クーポン施策では実現困難だった新しいマーケティング施策の実現を目指す。
427.0,2025-12-09 02:00:00,企業はなぜ今、ステーブルコインを検討するのか?～各業界トップランナーが語る、導入のリアルと未来～ | TIS株式会社 - ドリームニュース,https://www.dreamnews.jp/press/0000336364,dreamnews.jp,解説・論説,1.0,TIS株式会社、double jump.tokyo株式会社、JPYC株式会社,45.0,,,done,法整備の進展と国内初の円建てステーブルコインであるJPYCの発行決定を背景に、ステーブルコインの普及が広がりを見せている中、TIS株式会社とdouble jump.tokyo株式会社が共催するウェビナーでは、発行、システム開発、ガバナンス、会計などの各領域のトップランナーが最新動向からユースケース、導入課題までを解説する。本ウェビナーは2025年11月に開催されたオフラインイベントのアーカイブ配信で、2025年12月から2026年3月にかけて複数回開催予定であり、参加は無料である。
430.0,2025-12-10 02:00:00,ステーブルコインでビジネス課題を解決するアイディアソン「Stablecoin(JPYC) Innovation Challenge 2025」を開催 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000128.000024483.html,prtimes.jp,実証実験、提携・連携,0.0,株式会社シーエーシー、Komlock lab株式会社、TECHFUND Inc.,75.0,EVT-20251210-01,2025-12-10,done,"株式会社シーエーシーは、Komlock lab株式会社およびTECHFUND Inc.と共同で、2025年12月9日から2026年1月23日にかけてステーブルコイン（JPYC）を用いてビジネス課題を解決するアイディアソン「Stablecoin(JPYC) Innovation Challenge 2025」を開催する。本イベントでは、EC、不動産、エンタメ、物流、経理などの既存産業の課題をステーブルコインで解決するソリューションを募集し、賞金総額600,000 JPY相当（増額予定）を用意している。"
431.0,2025-12-10 02:00:00,TECHFUND、CAC・Komlock labと共同で賞金総額100万円のステーブルコイン活用アイディアソンを開催 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000068.000022017.html,prtimes.jp,実証実験、提携・連携,0.0,TECHFUND、CAC、Komlock lab,75.0,EVT-20251210-01,2025-12-10,done,TECHFUND、CAC、Komlock labは、日本円建ステーブルコイン「JPYC」を活用した既存産業の課題解決アイディアソン「Stablecoin(JPYC) Innovation Challenge2025」を2025年12月9日から2026年1月23日の期間で開催します。EC、不動産、エンタメ、物流、経理など各業界の課題に対するソリューションを募集し、賞金総額100万円以上、JPYC代表の岡部典孝氏を審査員に迎えて、開発から監査までを支援します。
432.0,2025-12-10 02:00:00,Komlock lab、CAC・TECHFUNDらと「通貨」のアップデートをテーマとした「Stablecoin(JPYC) Innovation Challenge 2025」を開催 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000008.000166095.html,prtimes.jp,実証実験、提携・連携,0.0,Komlock lab、CAC、TECHFUND,85.0,EVT-20251210-01,2025-12-10,done,Komlock lab、CAC、TECHFUNDの3社は、ステーブルコイン「JPYC」を活用してEC、不動産、物流、経理などの既存産業の課題を解決するアイディアソン「Stablecoin(JPYC) Innovation Challenge 2025」を2025年12月9日より開催します。本イベントは単なる実証実験ではなく、ビジネスとして持続可能なユースケースを生み出すことを目的としており、賞金総額60万円以上の複数の賞が用意されています。
433.0,2025-12-10 15:36:02,CAC、ステーブルコインでビジネス課題を解決するアイディアソン「Stablecoin（JPYC）Innovation Challenge 2025」開催決定 - あたらしい経済,https://www.neweconomy.jp/posts/526932,neweconomy.jp,実証実験,0.0,CAC、Komlock lab、TECHFUND,75.0,EVT-20251210-01,2025-12-10,done,"CACなど3社が共同開催するアイディアソン「Stablecoin(JPYC) Innovation Challenge 2025」では、ステーブルコインでビジネス課題を解決するアイデアを募集し、確定賞金額は600,000円から協賛企業により増額される予定である。エントリーおよび企画書提出期間は12月9日から1月7日で、「革新性」「実現可能性」「社会的インパクト」の3つの基準で審査される。"
434.0,2025-12-10 16:39:00,日本円ステーブルコイン「JPYC」は本当に便利？導入店舗が語るメリットと課題 - crypto-times.jp,https://crypto-times.jp/merits-and-challenges-discussed-by-stores-that-have-adopted-jpyc/,crypto-times.jp,活用事例、解説・論説,1.0,PayPay、Morpho,75.0,EVT-20251210-02,2025-12-10,done,"日本円ステーブルコイン「JPYC」を導入した店舗では、クレジットカード決済の手数料削減（月商1,000万円規模で年間約360万円）や現金管理の業務負担軽減が期待できる一方、ブロックチェーン介在による着金確認時間の遅延や秘密鍵漏洩・ハッキング等のセキュリティリスクが課題となっている。"
435.0,2025-12-10 18:09:32,「Pontaポイント→ステーブルコイン交換」徹底解説｜KDDI×HashPortが生む新Web3経済でポイントを一瞬で“ほぼ現金化”！投機チャンスと注意点を初心者向けに解説 - NFT-TIMES,https://nft-times.jp/blockchain/133018/,nft-times.jp,取扱い・対応、提携・連携、解説・論説,1.0,KDDI、HashPort、au PAY,85.0,EVT-20251203-01,2025-12-03,done,KDDIとHashPortが2025年12月1日から連携し、「HashPort Wallet」でPontaポイント（会員約1.2億人）を円建てステーブルコイン等へ直接交換できるサービスを開始します。ポイントがブロックチェーン上で高速・安価に送金可能になり、au PAYギフトカードへの逆交換も可能で、消費と投資の利用シーンが広がる見込みです。
